ID_Pedido,Fecha_Pedido,Ciudad_Destino,Zona_Entrega,Tipo_Flor,Variedad_Flor,Calidad_Producto,Cantidad_Tallos,Precio_Unitario_USD,Canal_Venta,Cliente_Corporativo,Metodo_Pago,Estado_Pedido,Costo_Envio_USD,Tipo_Empaque,Peso_Kg,Temperatura_Contenedor_C,Humedad_Relativa_Pct,Dias_En_Florero_Garantizados,Codigo_Arancelario,Inspeccion_Fitosanitaria,Sello_Sostenibilidad,Id_Cultivo_Origen,Calificacion_Cliente,Comentario_Cliente_PQRS,Dias_Atraso_Entrega,Diferencia_Tallos_Facturados_vs_Recibidos,Alerta_Ruptura_Cadena_Frio,Requiere_Soporte_Legal_Aduana,Total_Venta_USD,Categoria_PQRS_Validada
FAC-107911,2025-05-10,Medellín,La Ceja,Crisantemo,Crisantemo Exportación,Segunda,2016,0.35,Mercado Local,Cliente_40,PayPal,Retenido en Aduana,220.09,Ramo Individual,28.65,7.7,77,14,0603.11.00,Aprobado,Ninguno,FINCA-5,3,Deberían implementar empaques biodegradables,0,0,SI,SI,925.69,Reclamo
FAC-107912,2025-05-14,Cali,Yumbo,Hortensia,Hortensia Exportación,Premium,1128,2.16,Exportación Europa,Cliente_18,Tarjeta de Crédito,Cancelado,119.74,Ramo Individual,15.8,7.5,82,12,0603.11.00,Aprobado,Ninguno,FINCA-2,3,Solicito copia del certificado fitosanitario de exportación,4,12,SI,NO,2556.22,Reclamo
FAC-107913,2026-03-14,Cali,Palmira,Astromelia,Astromelia Exportación,Estándar,3144,1.19,Exportación EE.UU.,Cliente_25,PayPal,Pendiente,98.77,Procon (Balde),76.95,1.5,95,11,0603.11.00,Aprobado,Florverde,FINCA-1,5,Deberían implementar empaques biodegradables,3,0,NO,NO,3840.13,Sugerencia
FAC-107914,2025-10-02,Bogotá,Zona Norte,Hortensia,Hortensia Exportación,Estándar,4020,2.12,Exportación Europa,Cliente_25,Transferencia Bancaria,Entregado,263.13,Ramo Individual,79.1,3.5,96,21,0603.11.00,Aprobado,Rainforest Alliance,FINCA-3,3,Faltaron 5 docenas de claveles en la caja master,0,0,NO,NO,8785.53,Sugerencia
FAC-107915,2025-08-05,Bogotá,Zona Sur,Rosa,Rosa Exportación,Premium,2016,0.47,Exportación Europa,Cliente_35,Efectivo,Entregado,34.42,Caja Master,35.07,5.7,78,15,0603.11.00,Aprobado,Ninguno,FINCA-3,5,Pongan un centro de acopio más cercano a Rionegro,0,0,SI,NO,981.94,Reclamo
FAC-107916,2025-10-17,Bogotá,Sabana Occidente,Orquídea,Orquídea Exportación,Segunda,3888,2.27,Mercado Local,Cliente_21,Transferencia Bancaria,Entregado,311.41,Procon (Balde),5.37,4.9,93,5,0603.11.00,Rechazado,Florverde,FINCA-1,2,Mala atención en el counter de despacho,0,0,NO,SI,9137.17,Petición
FAC-107917,2025-07-07,Bogotá,Sabana Centro,Crisantemo,Crisantemo Exportación,Estándar,1512,0.54,Exportación Europa,Cliente_14,Tarjeta de Crédito,Cancelado,52.86,Ramo Individual,41.62,7.3,75,6,0603.12.00,Rechazado,Florverde,FINCA-2,3,La rosa llegó marchita y sin cadena de frío,0,0,SI,SI,869.34,Reclamo
FAC-107918,2025-11-10,Bogotá,Zona Sur,Rosa,Rosa Exportación,Segunda,2772,0.46,E-commerce,Cliente_12,PayPal,Entregado,104.53,Ramo Individual,78.18,3.8,97,18,0603.11.00,Rechazado,Florverde,FINCA-1,1,Solicito copia del certificado fitosanitario de exportación,0,0,NO,SI,1379.65,Petición
FAC-107919,2025-05-22,Pereira,Dosquebradas,Orquídea,Orquídea Exportación,Estándar,2604,2.37,Mercado Local,Cliente_18,Efectivo,Entregado,24.62,Ramo Individual,46.38,8.4,88,7,0603.11.00,Aprobado,Florverde,FINCA-1,5,Cobro injustificado de tarifa logística en la factura,2,0,SI,NO,6196.1,Reclamo
FAC-107920,2025-12-15,Pereira,Zona Cafetera,Clavel,Clavel Exportación,Premium,5340,1.91,Distribuidor Mayorista,Cliente_8,Efectivo,Pendiente,113.19,Caja Master,45.48,6.9,79,7,0603.11.00,Aprobado,Ninguno,FINCA-4,1,Cobro injustificado de tarifa logística en la factura,2,0,SI,NO,10312.59,Reclamo
FAC-107921,2025-07-23,Bogotá,Sabana Centro,Girasol,Girasol Exportación,Segunda,4248,0.41,E-commerce,Cliente_49,Carta de Crédito,Cancelado,44.32,Ramo Individual,71.42,1.8,83,15,0603.11.00,Rechazado,Florverde,FINCA-5,2,Solicito copia del certificado fitosanitario de exportación,1,0,SI,SI,1786.0,Reclamo
FAC-107922,2026-01-22,Bogotá,Zona Norte,Clavel,Clavel Exportación,Estándar,5784,1.48,Mercado Local,Cliente_19,PayPal,En Tránsito,169.76,Caja Master,48.46,7.2,84,7,0603.11.00,Aprobado,Florverde,FINCA-3,3,Requiero catálogo de nuevas variedades de hortensias,0,0,SI,NO,8730.08,Reclamo
FAC-107923,2025-04-15,Cali,Palmira,Girasol,Girasol Exportación,Premium,1500,0.92,E-commerce,Cliente_33,Tarjeta de Crédito,Retenido en Aduana,27.61,Caja Master,61.48,5.2,75,18,0603.12.00,Rechazado,Ninguno,FINCA-2,3,El asesor comercial fue grosero al teléfono,0,0,SI,SI,1407.61,Reclamo
FAC-107924,2025-07-31,Bogotá,Sabana Centro,Girasol,Girasol Exportación,Segunda,2040,0.78,Distribuidor Mayorista,Cliente_19,Carta de Crédito,Cancelado,55.82,Ramo Individual,7.87,4.6,83,14,0603.12.00,Aprobado,Florverde,FINCA-5,1,Sugiero habilitar pagos con criptomonedas para exportación,0,0,SI,NO,1647.02,Reclamo
FAC-107925,2025-10-10,Cali,Palmira,Hortensia,Hortensia Exportación,Premium,3060,2.33,E-commerce,Cliente_10,Efectivo,Entregado,44.54,Ramo Individual,25.46,2.0,82,15,0603.11.00,Aprobado,Ninguno,FINCA-5,1,Solicito copia del certificado fitosanitario de exportación,6,0,SI,NO,7174.34,Reclamo
FAC-107926,2026-02-06,Pereira,Dosquebradas,Crisantemo,Crisantemo Exportación,Premium,4488,1.72,Exportación EE.UU.,Cliente_27,PayPal,Entregado,270.54,Procon (Balde),5.67,6.1,95,9,0603.12.00,Rechazado,Rainforest Alliance,FINCA-4,4,Solicito copia del certificado fitosanitario de exportación,0,0,SI,SI,7989.9,Reclamo
FAC-107927,2025-10-13,Medellín,Rionegro,Clavel,Clavel Exportación,Premium,4860,0.21,E-commerce,Cliente_42,Transferencia Bancaria,En Tránsito,289.99,Ramo Individual,78.12,7.3,89,5,0603.11.00,Rechazado,Ninguno,FINCA-1,5,Mala atención en el counter de despacho,0,0,SI,SI,1310.59,Reclamo
FAC-107928,2025-09-05,Cali,Yumbo,Hortensia,Hortensia Exportación,Estándar,4584,2.16,E-commerce,Cliente_36,PayPal,En Tránsito,213.12,Caja Master,19.63,6.7,82,21,0603.11.00,Aprobado,Florverde,FINCA-3,4,Demora de más de 3 horas en la línea de atención,0,0,SI,NO,10114.56,Reclamo
FAC-107929,2025-04-02,Cali,Palmira,Orquídea,Orquídea Exportación,Premium,3600,0.46,E-commerce,Cliente_39,Transferencia Bancaria,Entregado,206.91,Ramo Individual,13.58,3.5,92,11,0603.11.00,Aprobado,Ninguno,FINCA-1,5,Requiero catálogo de nuevas variedades de hortensias,1,0,NO,NO,1862.91,Petición
FAC-107930,2025-07-09,Cali,Zona Industrial,Girasol,Girasol Exportación,Premium,2652,0.87,Mercado Local,Cliente_33,Efectivo,Cancelado,261.4,Caja Master,40.71,6.8,78,15,0603.11.00,Rechazado,Florverde,FINCA-3,2,El asesor comercial fue grosero al teléfono,0,0,SI,SI,2568.64,Reclamo
FAC-107931,2025-10-14,Bogotá,Sabana Centro,Astromelia,Astromelia Exportación,Segunda,2832,2.16,Mercado Local,Cliente_36,Carta de Crédito,Pendiente,37.84,Caja Master,39.69,7.6,90,5,0603.12.00,Aprobado,Florverde,FINCA-2,4,Demora de más de 3 horas en la línea de atención,0,24,SI,NO,6154.96,Reclamo
FAC-107932,2025-10-12,Bogotá,Zona Sur,Hortensia,Hortensia Exportación,Premium,4836,1.51,Exportación Europa,Cliente_47,Efectivo,En Tránsito,102.43,Ramo Individual,10.23,2.9,95,21,0603.11.00,Rechazado,Ninguno,FINCA-4,3,Requiero catálogo de nuevas variedades de hortensias,0,0,NO,SI,7404.79,Petición
FAC-107933,2025-09-05,Medellín,Valle de Aburrá,Hortensia,Hortensia Exportación,Estándar,5148,0.85,Distribuidor Mayorista,Cliente_3,PayPal,Cancelado,326.78,Caja Master,66.56,7.0,91,20,0603.11.00,Rechazado,Ninguno,FINCA-3,4,La rosa llegó marchita y sin cadena de frío,7,0,SI,SI,4702.58,Reclamo
FAC-107934,2025-05-10,Medellín,Valle de Aburrá,Crisantemo,Crisantemo Exportación,Segunda,5544,1.73,E-commerce,Cliente_32,PayPal,Pendiente,147.11,Caja Master,56.39,5.9,82,21,0603.11.00,Aprobado,Ninguno,FINCA-3,4,Faltaron 5 docenas de claveles en la caja master,0,24,SI,NO,9738.23,Reclamo
FAC-107935,2025-06-07,Pereira,Zona Cafetera,Clavel,Clavel Exportación,Segunda,504,1.9,Exportación Europa,Cliente_29,Transferencia Bancaria,Cancelado,324.77,Ramo Individual,51.14,2.6,89,16,0603.11.00,Aprobado,Florverde,FINCA-2,2,Cobro injustificado de tarifa logística en la factura,0,0,NO,NO,1282.37,Reclamo
FAC-107936,2025-10-23,Bogotá,Zona Norte,Girasol,Girasol Exportación,Segunda,5952,0.75,Exportación EE.UU.,Cliente_23,Transferencia Bancaria,Retenido en Aduana,162.29,Procon (Balde),25.76,4.0,80,6,0603.11.00,Aprobado,Florverde,FINCA-4,2,Requiero catálogo de nuevas variedades de hortensias,0,0,SI,SI,4626.29,Reclamo
FAC-107937,2025-06-26,Cali,Yumbo,Rosa,Rosa Exportación,Estándar,4380,2.17,E-commerce,Cliente_31,Tarjeta de Crédito,Pendiente,24.56,Procon (Balde),6.02,6.6,89,10,0603.11.00,Aprobado,Florverde,FINCA-1,2,Deberían implementar empaques biodegradables,0,0,SI,NO,9529.16,Reclamo
FAC-107938,2026-02-01,Pereira,Dosquebradas,Orquídea,Orquídea Exportación,Premium,1764,1.23,Exportación EE.UU.,Cliente_41,Efectivo,Pendiente,289.3,Ramo Individual,35.27,4.6,95,7,0603.12.00,Aprobado,Florverde,FINCA-3,1,La rosa llegó marchita y sin cadena de frío,0,0,NO,NO,2459.02,Reclamo
FAC-107939,2025-12-28,Medellín,Valle de Aburrá,Astromelia,Astromelia Exportación,Estándar,3312,2.11,E-commerce,Cliente_19,Carta de Crédito,Entregado,203.35,Ramo Individual,60.92,7.9,76,8,0603.11.00,Aprobado,Ninguno,FINCA-1,5,Petición de estado de cuenta del último mes,6,0,SI,NO,7191.67,Reclamo
FAC-107940,2025-07-23,Medellín,Valle de Aburrá,Girasol,Girasol Exportación,Estándar,252,2.47,Distribuidor Mayorista,Cliente_28,Transferencia Bancaria,Pendiente,306.19,Procon (Balde),15.77,4.5,84,6,0603.12.00,Aprobado,Rainforest Alliance,FINCA-1,3,Pongan un centro de acopio más cercano a Rionegro,0,0,SI,NO,928.63,Reclamo
FAC-107941,2026-01-12,Pereira,Zona Cafetera,Astromelia,Astromelia Exportación,Premium,1320,2.18,Exportación EE.UU.,Cliente_23,Carta de Crédito,En Tránsito,95.22,Ramo Individual,12.89,3.7,83,6,0603.11.00,Aprobado,Rainforest Alliance,FINCA-3,1,Pongan un centro de acopio más cercano a Rionegro,0,0,SI,NO,2972.82,Reclamo
FAC-107942,2025-03-12,Medellín,Valle de Aburrá,Clavel,Clavel Exportación,Segunda,4440,0.33,Exportación EE.UU.,Cliente_34,PayPal,Cancelado,113.57,Procon (Balde),71.4,6.5,90,12,0603.12.00,Aprobado,Ninguno,FINCA-3,2,Solicito copia del certificado fitosanitario de exportación,0,0,SI,NO,1578.77,Reclamo
FAC-107943,2026-03-14,Medellín,Rionegro,Crisantemo,Crisantemo Exportación,Estándar,4836,2.22,Exportación EE.UU.,Cliente_22,PayPal,En Tránsito,251.84,Ramo Individual,63.04,4.7,79,9,0603.12.00,Aprobado,Rainforest Alliance,FINCA-3,5,Pongan un centro de acopio más cercano a Rionegro,0,0,SI,NO,10987.76,Reclamo
FAC-107944,2026-03-19,Pereira,Zona Cafetera,Orquídea,Orquídea Exportación,Premium,5364,2.31,Exportación EE.UU.,Cliente_44,PayPal,Retenido en Aduana,145.98,Caja Master,38.44,2.9,95,9,0603.11.00,Aprobado,Florverde,FINCA-1,2,Pongan un centro de acopio más cercano a Rionegro,0,0,NO,SI,12536.82,Petición
FAC-107945,2025-12-04,Pereira,Dosquebradas,Astromelia,Astromelia Exportación,Segunda,5592,1.41,Exportación EE.UU.,Cliente_48,Carta de Crédito,En Tránsito,297.4,Caja Master,13.85,3.0,78,14,0603.11.00,Rechazado,Ninguno,FINCA-5,5,Demora de más de 3 horas en la línea de atención,0,0,SI,SI,8182.12,Reclamo
FAC-107946,2025-03-02,Bogotá,Zona Sur,Rosa,Rosa Exportación,Estándar,4212,1.18,Exportación Europa,Cliente_29,Carta de Crédito,Retenido en Aduana,303.23,Caja Master,13.43,4.3,75,17,0603.11.00,Rechazado,Florverde,FINCA-3,4,Requiero catálogo de nuevas variedades de hortensias,4,0,SI,SI,5273.39,Reclamo
FAC-107947,2026-01-18,Bogotá,Zona Sur,Crisantemo,Crisantemo Exportación,Premium,180,1.62,Mercado Local,Cliente_36,PayPal,En Tránsito,208.1,Caja Master,16.36,6.3,98,11,0603.11.00,Aprobado,Ninguno,FINCA-2,3,Mala atención en el counter de despacho,4,12,SI,NO,499.7,Reclamo
FAC-107948,2025-04-28,Cali,Yumbo,Hortensia,Hortensia Exportación,Segunda,4200,0.19,Mercado Local,Cliente_24,Efectivo,Pendiente,102.62,Ramo Individual,79.03,3.2,77,13,0603.11.00,Aprobado,Ninguno,FINCA-4,2,Pongan un centro de acopio más cercano a Rionegro,2,0,SI,NO,900.62,Reclamo
FAC-107949,2025-08-17,Medellín,Rionegro,Clavel,Clavel Exportación,Premium,432,1.88,Distribuidor Mayorista,Cliente_26,PayPal,En Tránsito,140.43,Procon (Balde),31.62,7.9,83,5,0603.11.00,Aprobado,Florverde,FINCA-3,2,Mala atención en el counter de despacho,2,0,SI,NO,952.59,Reclamo
FAC-107950,2026-02-05,Bogotá,Zona Norte,Hortensia,Hortensia Exportación,Premium,5736,2.22,Exportación EE.UU.,Cliente_20,Efectivo,Retenido en Aduana,65.53,Procon (Balde),27.12,8.4,94,6,0603.12.00,Aprobado,Ninguno,FINCA-5,5,Requiero catálogo de nuevas variedades de hortensias,2,0,SI,SI,12799.45,Reclamo
FAC-107951,2025-12-25,Pereira,Dosquebradas,Orquídea,Orquídea Exportación,Premium,2916,0.23,Mercado Local,Cliente_24,Transferencia Bancaria,Retenido en Aduana,348.9,Procon (Balde),35.33,6.5,81,6,0603.11.00,Rechazado,Ninguno,FINCA-1,3,Faltaron 5 docenas de claveles en la caja master,1,0,SI,SI,1019.58,Reclamo
FAC-107952,2026-05-02,Bogotá,Sabana Occidente,Rosa,Rosa Exportación,Premium,4248,2.25,E-commerce,Cliente_6,PayPal,Entregado,128.41,Caja Master,45.61,5.9,92,17,0603.12.00,Rechazado,Florverde,FINCA-5,1,El asesor comercial fue grosero al teléfono,0,0,NO,SI,9686.41,Queja
FAC-107953,2025-03-24,Cali,Palmira,Crisantemo,Crisantemo Exportación,Premium,4548,2.15,Distribuidor Mayorista,Cliente_50,Efectivo,Retenido en Aduana,179.69,Ramo Individual,69.44,3.4,75,6,0603.11.00,Rechazado,Ninguno,FINCA-3,5,Mala atención en el counter de despacho,7,0,SI,SI,9957.89,Reclamo
FAC-107954,2025-02-21,Cali,Palmira,Hortensia,Hortensia Exportación,Estándar,1512,1.79,Mercado Local,Cliente_45,Efectivo,Retenido en Aduana,68.34,Ramo Individual,11.52,4.9,75,14,0603.12.00,Aprobado,Rainforest Alliance,FINCA-3,3,Solicito copia del certificado fitosanitario de exportación,0,0,SI,SI,2774.82,Reclamo
FAC-107955,2025-04-20,Cali,Palmira,Crisantemo,Crisantemo Exportación,Premium,5052,1.55,Exportación Europa,Cliente_38,Transferencia Bancaria,Entregado,197.47,Ramo Individual,68.43,2.1,92,11,0603.11.00,Rechazado,Rainforest Alliance,FINCA-1,5,Requiero catálogo de nuevas variedades de hortensias,0,0,NO,SI,8028.07,Petición
FAC-107956,2025-09-18,Cali,Zona Industrial,Crisantemo,Crisantemo Exportación,Estándar,2352,1.84,Exportación EE.UU.,Cliente_12,Transferencia Bancaria,Retenido en Aduana,129.37,Caja Master,79.47,8.8,93,18,0603.11.00,Aprobado,Rainforest Alliance,FINCA-2,1,Petición de estado de cuenta del último mes,0,0,SI,SI,4457.05,Reclamo
FAC-107957,2025-07-25,Pereira,Zona Cafetera,Hortensia,Hortensia Exportación,Segunda,4872,1.9,Exportación EE.UU.,Cliente_18,Tarjeta de Crédito,En Tránsito,256.76,Procon (Balde),36.9,8.8,75,11,0603.12.00,Aprobado,Rainforest Alliance,FINCA-3,3,El asesor comercial fue grosero al teléfono,0,0,SI,NO,9513.56,Reclamo
FAC-107958,2026-02-07,Bogotá,Sabana Centro,Rosa,Rosa Exportación,Segunda,3972,1.36,Distribuidor Mayorista,Cliente_9,Carta de Crédito,Cancelado,127.34,Ramo Individual,38.94,7.3,97,9,0603.11.00,Aprobado,Ninguno,FINCA-5,5,Sugiero habilitar pagos con criptomonedas para exportación,0,0,SI,NO,5529.26,Reclamo
FAC-107959,2025-06-23,Bogotá,Sabana Centro,Hortensia,Hortensia Exportación,Premium,2796,0.48,E-commerce,Cliente_29,Tarjeta de Crédito,Entregado,112.72,Procon (Balde),9.69,3.5,97,15,0603.12.00,Aprobado,Florverde,FINCA-2,4,Requiero catálogo de nuevas variedades de hortensias,4,0,NO,NO,1454.8,Queja
FAC-107960,2026-02-15,Medellín,Valle de Aburrá,Girasol,Girasol Exportación,Segunda,5292,0.64,Mercado Local,Cliente_37,Carta de Crédito,Pendiente,112.87,Caja Master,67.31,1.7,87,9,0603.12.00,Rechazado,Florverde,FINCA-3,1,Requiero catálogo de nuevas variedades de hortensias,7,0,NO,SI,3499.75,Queja
FAC-107961,2025-10-09,Cali,Palmira,Orquídea,Orquídea Exportación,Premium,2352,1.79,Distribuidor Mayorista,Cliente_16,Tarjeta de Crédito,Entregado,217.17,Procon (Balde),55.09,5.0,88,5,0603.11.00,Rechazado,Ninguno,FINCA-4,1,El asesor comercial fue grosero al teléfono,1,0,NO,SI,4427.25,Queja
FAC-107962,2025-11-11,Medellín,Guarne,Rosa,Rosa Exportación,Premium,3564,2.44,Exportación EE.UU.,Cliente_17,Tarjeta de Crédito,Retenido en Aduana,188.27,Ramo Individual,69.66,8.3,75,13,0603.11.00,Aprobado,Rainforest Alliance,FINCA-1,2,El asesor comercial fue grosero al teléfono,1,12,SI,SI,8884.43,Reclamo
FAC-107963,2025-12-23,Cali,Zona Industrial,Girasol,Girasol Exportación,Segunda,5112,1.99,Exportación EE.UU.,Cliente_25,Carta de Crédito,Pendiente,346.9,Caja Master,22.61,8.7,88,9,0603.12.00,Aprobado,Ninguno,FINCA-4,4,Demora de más de 3 horas en la línea de atención,0,0,SI,NO,10519.78,Reclamo
FAC-107964,2025-12-17,Pereira,Dosquebradas,Crisantemo,Crisantemo Exportación,Segunda,1056,1.01,Mercado Local,Cliente_35,Transferencia Bancaria,En Tránsito,213.15,Caja Master,73.83,4.0,86,11,0603.12.00,Aprobado,Rainforest Alliance,FINCA-1,1,Mala atención en el counter de despacho,0,0,NO,NO,1279.71,Sugerencia
FAC-107965,2025-12-28,Cali,Yumbo,Clavel,Clavel Exportación,Segunda,2508,2.35,Mercado Local,Cliente_44,Transferencia Bancaria,Retenido en Aduana,246.5,Procon (Balde),62.6,5.3,90,20,0603.12.00,Rechazado,Ninguno,FINCA-3,5,La rosa llegó marchita y sin cadena de frío,5,0,NO,SI,6140.3,Reclamo
FAC-107966,2025-01-27,Bogotá,Zona Norte,Crisantemo,Crisantemo Exportación,Estándar,5184,1.54,Distribuidor Mayorista,Cliente_9,Carta de Crédito,Entregado,91.69,Ramo Individual,43.52,3.5,96,11,0603.11.00,Aprobado,Ninguno,FINCA-4,2,La rosa llegó marchita y sin cadena de frío,3,0,NO,NO,8075.05,Reclamo
FAC-107967,2025-03-24,Pereira,Dosquebradas,Orquídea,Orquídea Exportación,Estándar,264,0.59,Exportación EE.UU.,Cliente_42,PayPal,Entregado,262.57,Caja Master,25.5,3.5,75,14,0603.11.00,Aprobado,Florverde,FINCA-4,3,Sugiero habilitar pagos con criptomonedas para exportación,0,0,SI,NO,418.33,Reclamo
FAC-107968,2025-07-19,Pereira,Zona Cafetera,Crisantemo,Crisantemo Exportación,Premium,3264,2.05,Exportación EE.UU.,Cliente_40,PayPal,Pendiente,325.29,Procon (Balde),18.49,2.4,91,10,0603.12.00,Aprobado,Rainforest Alliance,FINCA-4,4,Deberían implementar empaques biodegradables,0,0,NO,NO,7016.49,Sugerencia
FAC-107969,2026-05-09,Medellín,La Ceja,Astromelia,Astromelia Exportación,Segunda,1188,2.32,Exportación EE.UU.,Cliente_43,Carta de Crédito,Pendiente,307.85,Procon (Balde),69.71,3.8,91,20,0603.11.00,Aprobado,Florverde,FINCA-1,5,Petición de estado de cuenta del último mes,0,0,NO,NO,3064.01,Sugerencia
FAC-107970,2025-11-22,Bogotá,Sabana Occidente,Crisantemo,Crisantemo Exportación,Estándar,5340,1.51,E-commerce,Cliente_36,Carta de Crédito,Entregado,112.8,Caja Master,53.65,2.2,83,19,0603.11.00,Rechazado,Rainforest Alliance,FINCA-2,1,La rosa llegó marchita y sin cadena de frío,0,0,SI,SI,8176.2,Reclamo
FAC-107971,2025-01-03,Pereira,Dosquebradas,Orquídea,Orquídea Exportación,Premium,2220,0.82,Exportación Europa,Cliente_24,Transferencia Bancaria,Pendiente,155.13,Ramo Individual,67.09,7.6,78,18,0603.11.00,Rechazado,Ninguno,FINCA-1,1,Sugiero habilitar pagos con criptomonedas para exportación,7,0,SI,SI,1975.53,Reclamo
FAC-107972,2026-02-16,Medellín,Rionegro,Clavel,Clavel Exportación,Premium,1224,0.51,Exportación Europa,Cliente_6,Transferencia Bancaria,Cancelado,39.57,Ramo Individual,38.55,3.9,97,10,0603.12.00,Aprobado,Florverde,FINCA-4,2,Solicito copia del certificado fitosanitario de exportación,0,0,NO,NO,663.81,Petición
FAC-107973,2025-02-16,Bogotá,Zona Sur,Hortensia,Hortensia Exportación,Estándar,5940,1.23,Exportación EE.UU.,Cliente_26,Carta de Crédito,Retenido en Aduana,303.61,Ramo Individual,7.72,1.8,81,20,0603.11.00,Aprobado,Rainforest Alliance,FINCA-3,3,Pongan un centro de acopio más cercano a Rionegro,0,0,SI,SI,7609.81,Reclamo
FAC-107974,2026-02-26,Cali,Yumbo,Crisantemo,Crisantemo Exportación,Estándar,4224,1.13,Mercado Local,Cliente_23,Efectivo,Entregado,319.69,Caja Master,33.46,5.5,95,6,0603.12.00,Rechazado,Florverde,FINCA-2,4,Petición de estado de cuenta del último mes,3,0,NO,SI,5092.81,Petición
FAC-107975,2025-03-16,Medellín,Guarne,Orquídea,Orquídea Exportación,Premium,2664,0.4,Distribuidor Mayorista,Cliente_10,Efectivo,Retenido en Aduana,288.99,Caja Master,23.1,5.1,87,20,0603.11.00,Rechazado,Ninguno,FINCA-3,5,Petición de estado de cuenta del último mes,0,0,NO,SI,1354.59,Petición
FAC-107976,2025-08-30,Pereira,Dosquebradas,Girasol,Girasol Exportación,Estándar,1572,1.97,Exportación Europa,Cliente_12,Tarjeta de Crédito,Pendiente,139.37,Ramo Individual,71.45,5.8,78,17,0603.12.00,Aprobado,Rainforest Alliance,FINCA-1,5,El asesor comercial fue grosero al teléfono,0,0,SI,NO,3236.21,Reclamo
FAC-107977,2026-04-20,Medellín,Rionegro,Clavel,Clavel Exportación,Estándar,5628,1.73,Exportación EE.UU.,Cliente_43,Transferencia Bancaria,Pendiente,74.06,Caja Master,21.49,5.4,76,20,0603.11.00,Aprobado,Ninguno,FINCA-3,3,Requiero catálogo de nuevas variedades de hortensias,4,0,SI,NO,9810.5,Reclamo
FAC-107978,2025-11-04,Pereira,Zona Cafetera,Crisantemo,Crisantemo Exportación,Premium,4596,1.11,Mercado Local,Cliente_34,Transferencia Bancaria,En Tránsito,250.96,Caja Master,34.45,2.8,86,20,0603.11.00,Rechazado,Rainforest Alliance,FINCA-5,2,Mala atención en el counter de despacho,0,0,NO,SI,5352.52,Petición
FAC-107979,2025-08-11,Pereira,Zona Cafetera,Astromelia,Astromelia Exportación,Segunda,3012,1.81,Distribuidor Mayorista,Cliente_32,PayPal,En Tránsito,155.47,Caja Master,73.07,1.7,94,14,0603.12.00,Rechazado,Florverde,FINCA-1,2,El asesor comercial fue grosero al teléfono,0,0,NO,SI,5607.19,Queja
FAC-107980,2025-02-15,Pereira,Zona Cafetera,Astromelia,Astromelia Exportación,Estándar,5088,1.31,Distribuidor Mayorista,Cliente_14,Carta de Crédito,En Tránsito,53.61,Caja Master,12.65,2.4,95,10,0603.12.00,Aprobado,Ninguno,FINCA-2,5,Deberían implementar empaques biodegradables,0,0,NO,NO,6718.89,Sugerencia
FAC-107981,2025-02-02,Pereira,Dosquebradas,Rosa,Rosa Exportación,Estándar,3744,0.25,Exportación Europa,Cliente_21,Tarjeta de Crédito,En Tránsito,326.61,Ramo Individual,73.55,5.6,95,18,0603.12.00,Aprobado,Ninguno,FINCA-2,1,Requiero catálogo de nuevas variedades de hortensias,2,0,NO,NO,1262.61,Petición
FAC-107982,2025-05-15,Pereira,Dosquebradas,Orquídea,Orquídea Exportación,Premium,5928,2.35,Exportación EE.UU.,Cliente_7,Tarjeta de Crédito,En Tránsito,65.09,Procon (Balde),54.85,2.3,75,21,0603.12.00,Aprobado,Rainforest Alliance,FINCA-5,5,La rosa llegó marchita y sin cadena de frío,0,0,SI,NO,13995.89,Reclamo
FAC-107983,2025-04-24,Medellín,La Ceja,Astromelia,Astromelia Exportación,Premium,1740,0.47,E-commerce,Cliente_6,Carta de Crédito,Retenido en Aduana,119.06,Procon (Balde),40.37,4.2,79,13,0603.12.00,Aprobado,Ninguno,FINCA-3,2,Petición de estado de cuenta del último mes,0,0,SI,SI,936.86,Reclamo
